# NACA0012 Re=4.00e+05 cp vs x/c (upper block, then lower)
# upper
0.227541 -2.228285e-02
0.235959 -2.627592e-02
0.245143 -3.167495e-02
0.253775 -3.477117e-02
0.263182 -3.858720e-02
0.272697 -4.232809e-02
0.281627 -4.503710e-02
0.291341 -4.827292e-02
0.301151 -4.908324e-02
0.310343 -5.286091e-02
0.320327 -5.279127e-02
0.330393 -5.550970e-02
0.339810 -5.678026e-02
0.350023 -5.754517e-02
0.360305 -5.896205e-02
0.369911 -5.886289e-02
0.380314 -5.962520e-02
0.390771 -6.022840e-02
0.400527 -5.987264e-02
0.411078 -5.996129e-02
0.420911 -5.940245e-02
0.431537 -5.912881e-02
0.442193 -5.864298e-02
0.452113 -5.790803e-02
0.462817 -5.673959e-02
0.473538 -5.610893e-02
0.483505 -5.500539e-02
0.494245 -5.361302e-02
0.504988 -5.226905e-02
0.514961 -5.112213e-02
0.525695 -4.983526e-02
0.536418 -4.817228e-02
0.546359 -4.669184e-02
0.557044 -4.514895e-02
0.567703 -4.324605e-02
0.577573 -4.152939e-02
0.588167 -3.968244e-02
0.597968 -3.782382e-02
0.608480 -3.575620e-02
0.618941 -3.378487e-02
0.628606 -3.148230e-02
0.638958 -2.940905e-02
0.649245 -2.724362e-02
0.658735 -2.490738e-02
0.668885 -2.279369e-02
0.678957 -2.056773e-02
0.688236 -1.828582e-02
0.698144 -1.620559e-02
0.707961 -1.387027e-02
0.716991 -1.179842e-02
0.726619 -9.702726e-03
0.736142 -7.423511e-03
0.744888 -5.194075e-03
0.754197 -2.933508e-03
0.762736 -4.391402e-04
0.771815 +1.909683e-03
0.780769 +4.567904e-03
0.788967 +7.281136e-03
0.797667 +9.654996e-03
0.806229 +1.258305e-02
0.814054 +1.529840e-02
0.822340 +1.798860e-02
0.830477 +2.094219e-02
0.837897 +2.378370e-02
0.845737 +2.682523e-02
0.853418 +3.001766e-02
0.860404 +3.323801e-02
0.867766 +3.632017e-02
0.874959 +3.990065e-02
0.881483 +4.354238e-02
0.888339 +4.702055e-02
0.894545 +5.073944e-02
0.901053 +5.442577e-02
0.907376 +5.829207e-02
0.913078 +6.217813e-02
0.919036 +6.616995e-02
0.924799 +7.028780e-02
0.929976 +7.446692e-02
0.935359 +7.874879e-02
0.940542 +8.312218e-02
0.945172 +8.744182e-02
0.949960 +9.172168e-02
0.954540 +9.619632e-02
0.958606 +1.005742e-01
0.962780 +1.049477e-01
0.966740 +1.093803e-01
0.970224 +1.135564e-01
0.973767 +1.178577e-01
0.976862 +1.219556e-01
0.979982 +1.259854e-01
0.982880 +1.299296e-01
0.985372 +1.337786e-01
0.987839 +1.372819e-01
0.990081 +1.407760e-01
0.991961 +1.439078e-01
0.993766 +1.468207e-01
0.995343 +1.495699e-01
0.996603 +1.518945e-01
0.997738 +1.538526e-01
0.998644 +1.555172e-01
0.999279 +1.568348e-01
0.999740 +1.581275e-01
0.999962 +1.591778e-01
