# NACA0012 Re=4.00e+05 cf vs x/c (upper block, then lower)
# upper
0.227541 +5.414578e-03
0.235959 +5.391632e-03
0.245143 +5.354954e-03
0.253775 +5.342072e-03
0.263182 +5.336538e-03
0.272697 +5.352406e-03
0.281627 +5.234794e-03
0.291341 +5.341671e-03
0.301151 +5.641153e-03
0.310343 +5.531175e-03
0.320327 +5.350565e-03
0.330393 +5.313048e-03
0.339810 +5.215722e-03
0.350023 +5.112498e-03
0.360305 +5.050395e-03
0.369911 +4.953868e-03
0.380314 +4.864992e-03
0.390771 +4.744921e-03
0.400527 +4.654312e-03
0.411078 +4.575718e-03
0.420911 +4.509032e-03
0.431537 +4.422694e-03
0.442193 +4.319698e-03
0.452113 +4.246106e-03
0.462817 +4.179568e-03
0.473538 +4.105049e-03
0.483505 +4.045688e-03
0.494245 +3.980300e-03
0.504988 +3.919141e-03
0.514961 +3.874816e-03
0.525695 +3.820507e-03
0.536418 +3.760378e-03
0.546359 +3.709837e-03
0.557044 +3.660556e-03
0.567703 +3.612273e-03
0.577573 +3.572356e-03
0.588167 +3.519715e-03
0.597968 +3.465320e-03
0.608480 +3.436920e-03
0.618941 +3.380451e-03
0.628606 +3.354742e-03
0.638958 +3.320437e-03
0.649245 +3.287216e-03
0.658735 +3.246586e-03
0.668885 +3.221892e-03
0.678957 +3.188902e-03
0.688236 +3.152071e-03
0.698144 +3.130035e-03
0.707961 +3.117360e-03
0.716991 +3.077310e-03
0.726619 +3.044815e-03
0.736142 +3.009470e-03
0.744888 +2.988347e-03
0.754197 +2.950884e-03
0.762736 +2.917161e-03
0.771815 +2.891612e-03
0.780769 +2.865756e-03
0.788967 +2.838794e-03
0.797667 +2.788681e-03
0.806229 +2.775744e-03
0.814054 +2.761728e-03
0.822340 +2.729545e-03
0.830477 +2.702613e-03
0.837897 +2.674800e-03
0.845737 +2.644097e-03
0.853418 +2.614095e-03
0.860404 +2.586246e-03
0.867766 +2.548299e-03
0.874959 +2.504514e-03
0.881483 +2.492045e-03
0.888339 +2.454905e-03
0.894545 +2.417018e-03
0.901053 +2.384419e-03
0.907376 +2.351931e-03
0.913078 +2.323907e-03
0.919036 +2.275657e-03
0.924799 +2.240286e-03
0.929976 +2.204592e-03
0.935359 +2.169946e-03
0.940542 +2.126583e-03
0.945172 +2.086794e-03
0.949960 +2.042780e-03
0.954540 +1.994994e-03
0.958606 +1.957997e-03
0.962780 +1.911527e-03
0.966740 +1.864866e-03
0.970224 +1.817513e-03
0.973767 +1.767505e-03
0.976862 +1.728158e-03
0.979982 +1.683255e-03
0.982880 +1.629257e-03
0.985372 +1.580628e-03
0.987839 +1.526033e-03
0.990081 +1.483967e-03
0.991961 +1.430684e-03
0.993766 +1.398622e-03
0.995343 +1.350360e-03
0.996603 +1.317919e-03
0.997738 +1.290882e-03
0.998644 +1.284121e-03
0.999279 +1.268435e-03
0.999740 +1.318329e-03
0.999962 +1.287748e-03
